val_loss,train_loss,train_value_mae,train_policy_acc,val_policy_acc,epoch,_step
5.410428524017334,4.599951267242432,0.29770779609680176,0.13806000351905823,0.0813400000333786,1,0
4.16511869430542,3.547502279281616,0.28866735100746155,0.25571998953819275,0.20924000442028046,2,1
3.25024676322937,3.346773147583008,0.2860867977142334,0.2846199870109558,0.30338001251220703,3,2
3.1195290088653564,3.2110025882720947,0.2849019467830658,0.3028799891471863,0.31940001249313354,4,3
3.044996976852417,3.1440985202789307,0.27978062629699707,0.3142800033092499,0.3300600051879883,5,4
2.9940457344055176,3.078638792037964,0.27605023980140686,0.32401999831199646,0.3373599946498871,6,5
2.984416961669922,3.0308237075805664,0.2727227807044983,0.3323200047016144,0.3364599943161011,7,6
2.9407336711883545,3.0028574466705322,0.2705747187137604,0.33090001344680786,0.3431600034236908,8,7
2.9201841354370117,2.9561350345611572,0.2668534517288208,0.33855998516082764,0.3438799977302551,9,8
2.885530948638916,2.9447519779205322,0.2671832740306854,0.3381800055503845,0.35218000411987305,10,9
2.881221055984497,2.9170937538146973,0.2678869068622589,0.344760000705719,0.35231998562812805,11,10
2.8680708408355713,2.8891735076904297,0.2636007070541382,0.3481000065803528,0.3521600067615509,12,11
2.8386430740356445,2.8790106773376465,0.2618500888347626,0.3472200036048889,0.3566800057888031,13,12
2.826350688934326,2.860388994216919,0.26195859909057617,0.3504999876022339,0.3605000078678131,14,13
2.7881813049316406,2.8496975898742676,0.26079097390174866,0.3526400029659271,0.3632600009441376,15,14
2.8000218868255615,2.8393356800079346,0.2609560191631317,0.35269999504089355,0.3632200062274933,16,15
2.810117483139038,2.805504322052002,0.2587636113166809,0.35826000571250916,0.3650999963283539,17,16
2.7561628818511963,2.8049025535583496,0.2587611973285675,0.3597800135612488,0.36772000789642334,18,17
2.763272523880005,2.7839395999908447,0.26068049669265747,0.3603599965572357,0.3659600019454956,19,18
2.726898193359375,2.7655704021453857,0.25824815034866333,0.3630400002002716,0.3732999861240387,20,19
2.7555675506591797,2.7665202617645264,0.25884735584259033,0.36037999391555786,0.3684200048446655,21,20
2.7292768955230713,2.7413644790649414,0.2570009231567383,0.36890000104904175,0.3712199926376343,22,21
